111.29,4.5934
119.75,2.6926
117.36,1.7201
101.15,3.7713
61.496,1.2053
80.466,3.8997
142.71,1.3674
164.18,2.412
94.559,2.7432
73.966,7.5464
66.136,1.2261
119.02,3.6798
118.92,1.5888
116.26,1.6952
127.52,1.3277
95.022,2.328
109.36,2.7986
120.09,1.3715
124.78,1.2791
144.78,2.3909
154.67,1.8271
114.2,1.6828
104.44,2.5334
98.206,1.8682
126.52,1.1964
99.237,3.9779
118.06,1.3623
87.923,4.4703
95.98,3.2571
94.628,3.0915
128.43,1.3203
89.044,2.0164
61.217,1.7675
78.487,3.4595
99.739,1.2344
139.75,2.3763
96.954,2.7115
143.01,2.0001
60.389,4.7309
110.54,5.556
63.264,2.3063
89.87,3.3602
100.66,1.7449
65.979,2.2742
99.588,2.9875
83.025,2.1463
74.011,1.6385
115.33,2.9185
109.65,3.1512
102.78,4.9065
69.656,2.3793
179.39,1.41
80.255,3.8778
121.47,1.6767
105.1,4.1306
94.819,2.4703
89.894,1.7108
65.567,2.3345
113.43,1.8976
91.925,2.2514
50.716,1.4908
181.89,2.3136
89.192,6.3683
75.915,1.9622
62.578,1.2545
148.92,1.2505
81.089,1.3616
133.07,1.3826
119.23,1.8271
87.705,1.3982
86.766,1.9408
95.502,3.7513
121.27,2.0652
131.82,1.6848
89.936,2.124
129.13,3.2008
66.266,1.5717
99.321,5.217
96.418,3.3371
94.548,2.19
153.41,2.2604
157.54,1.4261
109.96,1.625
144.08,2.0366
79.598,3.7022
125.78,4.065
84.516,1.0653
195.15,1.2322
140.44,1.1526
106.63,2.3036
124.64,1.1809
136.04,2.6648
130.38,3.0886
121.98,3.0395
99.979,2.6402
67.288,1.079
114.49,3.3957
86.981,2.0278
60.197,1.2837
196.28,4.5986
203.52,2.6135
180.35,2.6101
99.153,1.3483
89.769,1.5295
136.77,2.3626
94.835,1.7686
61.242,3.6838
141.21,2.3429
112.83,1.4978
87.48,4.0819
136.14,4.9693
136.52,1.0529
113.77,1.0299
119.39,9.4194
67.702,1.1476
116.03,3.7767
139.75,1.7723
103.22,1.481
120.63,1.2945
96.397,1.7479
131.3,1.6914
81.799,2.7274
134.5,1.2207
109.03,2.5111
116.52,4.269
107.01,2.7455
127.11,1.4065
139.3,1.5855
77.903,2.1009
102.85,3.5724
79.061,2.0335
96.823,1.2312
129.99,1.2441
80.543,1.6811
119.31,1.6733
129.41,1.3259
111.61,2.0049
133.23,1.3135
142.44,1.3823
93.06,1.2157
88.86,1.3178
152.08,8.7948
91.066,1.4965
98.547,2.6687
90.573,3.2866
124.63,2.0521
108.86,1.4974
122.09,2.8499
123.37,3.7515
104.2,1.7092
169.46,2.0112
126.29,2.583
80.626,1.9918
110.21,1.4211
107.79,2.6455
146.03,2.9485
133.42,1.5403
84.191,2.0265
129.78,2.1362
78.319,2.3147
98.15,2.294
105.14,1.7331
108.9,1.4763
145.91,3.4439
131.84,1.1823
132.94,1.4836
92.12,1.164
104.82,3.1804
105.38,1.6047
146.67,1.1839
69.304,1.3912
67.845,3.1108
114.7,3.1757
128.75,2.0993
109.48,1.5099
113.94,2.9336
130.41,1.7448
73.713,3.0352
94.496,1.9109
117.11,1.3862
151.84,1.7046
127.42,2.6564
116.16,1.6671
135.31,1.2063
109.06,4.9341
105.06,2.4163
89.399,2.2761
123.39,1.8828
111.6,4.4426
111,1.9868
90.059,1.8339
90.437,1.5776
138.14,2.3758
120.26,1.4942
89.979,1.7723
194.53,1.7141
134.91,1.4741
128.59,3.2493
135.78,2.1997
113.69,1.3704
182.95,1.1803
119.1,2.9293
38.977,3.1062
103.22,2.8892
134.19,4.4997
130.6,1.3481
154.52,1.9304
123.08,2.4512
84.093,2.6349
103.03,2.3321
115.76,4.2074
95.457,4.2839
172.51,1.8885
136.41,2.456
69.238,1.1069
151.89,1.4044
113.3,2.7081
94.815,1.6291
93.171,2.1805
142.63,1.3992
96.934,2.8404
116.57,4.1696
129.04,1.7831
95.11,2.6244
148.99,1.4442
129.99,1.9637
90.636,2.8986
172.16,1.557
135.16,3.173
153.58,2.4765
155.15,2.318
88.465,1.2893
149.21,1.7096
103.88,3.9131
157.57,2.7797
114.92,1.1989
130.31,1.6784
155.4,1.9079
108.22,1.2216
132.5,1.8568
98.702,4.8761
145.51,1.2079
139.41,3.1625
92.352,1.6013
144.5,2.4475
150.69,1.6269
98.724,1.3589
65.797,2.3932
108.33,2.5684
125.07,1.1141
83.833,1.5195
109.76,1.2425
177.74,2.2642
82.897,1.3393
92.566,1.6537
99.845,2.5888
66.53,4.197
133.22,1.1035
109.94,3.4236
119.41,1.7183
97.91,1.5854
64.596,2.2676
66.003,2.2752
87.027,3.2732
80.118,3.5663
59.814,2.6607
95.013,1.1932
96.261,1.2923
81.085,3.6346
120.33,1.5281
83.434,2.3376
153.65,2.2735
90.823,1.5011
75.421,2.1805
88.976,4.1561
116.27,3.6761
56.13,2.3401
88.075,1.3266
92.541,2.711
76.792,3.3629
127.89,1.887
134.45,1.6059
161.03,2.9706
117.03,1.5976
167.08,2.0971
105.31,2.9393
211.32,2.0702
108.39,1.9472
67.962,2.0722
96.716,2.1895
80.943,2.0058
125.11,2.6577
111.04,2.6743
127.19,2.0903
56.303,3.1874
98.401,1.5115
83.386,1.4264
106.29,2.3206
121.28,1.3525
131.91,3.2395
97.928,1.4268
93.897,6.6917
89.565,2.5128
118.3,3.3079
86.67,3.0963
107.62,2.031
66.632,1.9307
59.115,2.6581
223.94,50.099
146.84,6.0823
86.6,1.2952
125.18,2.5672
68.327,1.4952
143.4,1.3771
89.443,3.181
101.75,2.1379
126.2,3.7024
96.869,2.2632
113.29,5.9149
123.02,1.968
101.4,1.5998
171.12,1.8496
132.15,2.8239
75.608,4.6422
71.077,1.5233
70.175,2.6872
137.44,2.7662
109.97,1.2142
121.05,1.2019
139.92,2.4493
142.77,1.5844
101.48,4.5242
92.103,1.3251
112.54,1.6355
146.78,1.7105
133.39,2.92
56.605,1.3753
132.71,1.6801
105.2,1.4591
70.779,1.9724
112.52,3.9797
85.708,1.4504
125.18,4.5149
77.381,3.6238
96.333,3.7865
109.65,11.859
112.02,3.424
71.649,4.8678
105.85,1.7055
105.51,3.0224
132.72,2.0125
87.142,4.3578
55.114,42.097
87.167,1.7975
100.64,2.0046
91.152,6.4551
82.955,2.21
82.764,1.7055
86.795,2.3962
131.13,2.5215
105.16,1.5903
68.25,2.382
91.882,4.6362
77.415,1.5565
83.896,1.3851
81.805,2.1153
95.228,1.2788
70.779,1.5556
69.167,4.2784
83.297,1.374
87.181,2.6882
101.69,1.2537
31.684,6.7174
83.504,2.6158
94.293,1.9075
73.751,2.3394
29.074,4.0606
70.314,1.269
54.771,1.3603
101.06,2.2675
80.543,1.9239
86.307,2.3199
179.26,2.1299
145.69,5.3716
163.27,6.5594
87.866,2.0884
88.772,1.137
93.193,2.1716
106.34,1.9414
49.218,2.1062
79.074,1.8982
104.02,2.8648
67.582,2.899
115.8,2.2916
69.205,4.1692
71.027,1.8227
91.748,7.312
127.39,5.5666
93.891,2.4555
136.67,1.1484
153.63,3.3141
155.81,1.6183
68.81,1.928
42.31,23.937
131.8,2.7127
66.269,2.2837
75.032,1.4548
101.62,1.2567
113.16,1.2928
87.678,4.1488
123.6,1.6748
108.23,6.4372
112.24,2.2899
139.37,7.575
96.333,3.4244
128.1,1.6834
113.9,1.9109
93.454,1.4066
124.07,7.4379
98.185,4.231
136.19,5.6903
126.44,1.7709
98.845,1.1697
134.69,1.7239
105.85,5.4121
111.51,4.3776
136.19,3.9689
67.443,1.9277
98.446,5.711
100.49,2.184
115.14,2.6383
133.25,1.1577
155.77,3.1092
121.07,2.5671
158.77,1.8765
121.43,2.1302
137.5,2.4573
163.51,1.6117
177.49,3.2538
107.45,1.7634
88.812,3.5442
99.339,3.6823
105.29,1.3955
178.77,5.723
108.38,3.3651
117.96,1.5806
89.081,2.5619
95.619,1.5388
118.55,2.1897
111.74,2.1542
26.381,1.9419
82.078,3.0796
106.08,2.5095
117.49,2.4758
119.19,2.5667
134.44,3.9871
99.208,2.5185
134.36,2.2025
134.83,4.6656
99.982,2.171
105.48,1.9831
90.665,1.9539
119.81,2.5543
121.51,2.9207
102.26,1.0908
83.829,2.3006
184.24,2.5976
71.272,1.6022
98.204,14.159
116.1,3.0556
158.17,1.7774
54.304,1.9927
108.16,5.6361
83.258,1.7232
80.004,3.745
56.239,7.7155
81.382,1.6262
83.162,1.5855
134.36,2.5871
148.08,6.629
109.36,2.9858
102.15,2.9554
118.52,2.9761
144.94,1.4955
123.08,5.719
105.62,2.7065
93.381,2.8638
98.37,1.1922
88.066,5.0008
87.565,1.1006
90.986,3.8386
83.829,1.2754
59.658,2.7657
72.387,1.867
62.206,1.2523
109.72,3.2251
53.017,2.0487
67.449,1.4399
125.23,2.3503
97.733,1.398
119.79,1.8449
63.284,1.4149
70.128,1.6613
68.264,3.3618
111.04,1.2366
78.032,5.856
126.29,1.0927
81.898,1.4138
113.7,5.5931
125.36,1.3431
111.59,1.9005
99.238,2.3332
110.23,1.2009
161.4,1.6998
149.58,2.537
146.83,5.2659
110.64,2.3929
110.48,2.6852
151.15,1.9562
129.3,1.4468
133.04,1.8388
98.93,1.5506
108.35,2.23
73.809,2.1093
73.843,1.8013
78.993,1.6534
115.81,3.9379
102.55,1.8289
67.31,2.3846
137.08,2.5499
72.238,1.4204
148.88,1.495
118.93,1.873
97.992,1.9372
96.915,2.0922
106.64,4.195
134.21,1.3402
76.811,2.4192
79.297,2.9883
129.57,2.2863
87.903,2.3341
96.822,1.8829
74.688,7.7474
88.839,1.313
118.5,13.883
92.873,3.5515
97.255,13.287
87.587,2.0177
87.315,18.859
87.082,1.6971
93.649,2.2492
89.628,1.9094
144.04,2.2016
146.04,1.2363
59.414,2.506
78.558,2.0047
119.31,3.7799
158.8,1.3792
90.208,2.4479
148.15,1.6148
168.44,1.1789
73.895,2.5348
131.04,1.8213
122.65,2.5599
84.529,1.9123
140.11,2.6136
104.74,1.2041
85.557,1.8883
131.19,1.8582
95.4,1.1589
141.53,2.6912
105.35,6.3063
160.21,2.0159
141.24,2.3882
108.24,2.6128
124.06,1.5736
79.434,1.5977
131.42,1.3323
123.28,1.9971
119.13,1.9801
86.264,1.6485
90.225,1.3273
80.942,1.5201
95.561,1.6134
189.27,2.4835
135.04,1.3427
116.23,1.3142
143.44,1.7183
112.78,1.5833
129.4,1.6755
83.616,1.2665
92.009,1.1259
107.88,1.6468
99.844,2.6719
82.423,1.2364
69.398,1.2799
146.27,1.7247
66.541,4.4208
106.82,1.6224
149.44,2.0461
119.74,1.2796
100.36,3.27
77.277,2.9578
102.78,1.043
114.86,2.3973
126.04,4.1536
96.274,1.6812
103.88,2.0512
80.922,3.3066
95.243,2.4485
81.308,1.7929
128.87,2.944
85.035,3.3545
136.44,1.7351
94.308,1.1365
90.737,2.0375
108.63,2.4613
132.24,1.7419
107.41,5.3189
101.21,1.5591
118.18,1.2717
127.77,2.5554
106.29,2.028
137.92,1.1794
117.72,1.9566
161.62,1.4821
157.15,2.1312
119.57,4.002
67.163,2.7662
153.98,1.547
116.88,1.8061
128.36,1.795
143.25,1.8846
96.36,2.2502
62.138,2.1032
149.48,1.1905
126.22,1.5594
93.743,1.3473
101.15,1.4976
109.69,1.7019
122.31,4.9531
136.95,1.5753
148.27,2.9727
142.94,3.2902
113.25,3.0225
114.86,1.9135
121.56,1.6367
115.12,5.5457
114.37,2.9994
58.625,1.5938
66.685,1.3005
117.8,2.945
87.689,3.9022
63.512,1.8986
67.68,6.8879
63.308,2.8444
79.592,4.114
103.62,1.914
81.467,1.7944
98.965,1.3558
80.139,1.2257
86.814,4.2309
112.79,2.8757
90.463,2.0668
82.314,2.2777
80.966,1.5777
131.17,3.1471
113.56,2.1094
105.26,2.7177
69.375,3.6564
74.143,3.8705
144.2,1.1938
109.46,3.7456
118.02,2.2467
104.15,1.4608
104.45,1.6473
76.01,3.1743
96.254,1.3818
142.4,1.0675
125.5,1.8031
97.759,1.3442
110.66,2.2239
124.52,1.2106
58.865,2.2874
135.96,1.7734
94.662,1.6071
93.336,1.5132
17.465,3.7665
65.469,1.1807
77.598,1.1206
111.95,3.2364
94.307,1.7798
122.1,2.1783
75.618,4.349
89.869,3.6129
63.463,1.2089
76.714,2.1537
98.597,2.2725
58.618,1.1814
78.943,2.52
56.425,1.2843
82.445,2.6917
70.012,2.5339
88.784,1.998
97.269,1.7875
52.655,1.5066
123.12,1.2431
55.671,2.1281
93.52,3.3095
91.698,1.2915
98.857,2.3752
24.489,8.7874
113.53,1.4811
110.31,1.9351
88.817,1.553
101.1,1.6826
96.916,2.0251
78.388,3.4028
87.527,2.1302
94.977,2.5225
95.846,2.4275
171.5,1.5842
150.99,1.4487
89.25,2.2482
97.128,4.5217
88.665,1.5707
72.79,2.3069
151.3,4.2227
85.912,2.6843
79.929,5.8246
127.19,1.4185
103.87,2.3378
102.35,1.4657
148,3.097
113.36,1.7898
142.86,3.1063
154.9,2.9461
116.18,5.561
129.95,2.0423
61.986,2.0829
105.25,2.2153
129.81,1.7798
74.052,2.3624
87.633,1.843
99.745,1.4554
99.775,1.2631
65.078,2.4713
110.64,9.0328
98.569,1.7659
80.969,5.2671
72.579,3.0308
68.129,1.9929
81.561,5.177
88.05,1.5477
70.785,1.5734
121.56,2.8943
118.82,2.8093
47.096,2.149
74.782,3.5443
91.438,2.1345
95.845,2.8635
67.617,3.3425
85.964,3.3397
101.17,2.263
76.624,1.8125
99.384,3.9479
140.5,2.0563
111.5,3.4646
70.302,1.8609
110.24,3.3827
64.773,2.3435
63.335,4.6403
68.159,2.1658
68.785,1.5639
71.899,12.88
49.986,1.9868
139.45,7.8856
60.459,2.9443
81.058,1.8318
105.21,2.4592
65.918,1.937
92.422,1.8154
125.32,2.4225
110.58,1.8263
123.22,1.2999
80.247,1.9938
128.73,3.9963
108.2,1.6217
85.397,4.2957
113.71,3.29
97.631,5.37
22.18,1.5088
97.181,1.5471
139.02,1.8573
130.76,2.3132
80.158,4.6648
89.618,1.1689
151.79,1.2477
149.23,2.4581
149.55,1.7616
117.84,4.5797
111.91,1.5159
160.49,2.7944
163.23,1.1395
87.185,2.0147
124.59,1.3241
28.85,8.1022
153.69,5.7888
96.673,1.5137
132.51,1.5162
88.42,7.5738
109.72,5.6581
120.29,8.0208
72.993,1.5058
69.097,1.7707
106.5,1.9869
83.794,2.4904
53.203,2.5874
147.67,4.2449
110.11,4.0074
50.304,1.1573
81.335,3.5498
152.5,4.6314
158.94,2.9796
57.928,1.4286
76.528,2.0718
87.861,3.2037
107.95,1.6954
113.17,5.1188
83.186,2.6603
62.379,2.6323
59.867,2.8257
131.15,1.7919
126,2.5042
114.52,2.0509
149.1,2.4805
85.682,1.5859
80.236,1.9136
25.444,9.5708
75.339,1.8445
93.532,1.3816
85.53,2.3559
72.779,1.8427
21.913,1.5446
96.208,2.4947
92.82,2.7631
94.929,1.8581
76.472,2.2782
76.522,1.2788
97.133,1.5312
78.915,2.5055
57.006,2.5898
96.701,1.1791
105.83,2.4568
83.884,1.7065
142.43,2.9111
91.801,2.3316
147.21,4.5135
73.125,4.4066
58.383,1.6664
76.094,1.4683
59.07,1.4691
147.45,2.4123
81.358,3.9115
93.211,1.7808
113.2,1.3236
81.982,4.9668
108.1,2.266
68.653,1.1134
69.556,2.9456
114.74,1.9467
66.939,1.825
82.23,12.477
64.371,7.4963
54.109,2.223
52.628,2.5087
70.742,2.8305
116.53,2.6607
78.724,11.35
65.553,3.3952
60.281,3.3436
30.274,9.7066
80.407,6.1266
58.164,2.3011
110.13,1.5614
139.77,1.574
132.86,1.2884
103.88,1.5573
120.97,1.6356
122.14,12.402
80.863,2.6088
89.591,1.836
105.62,2.8297
87.016,2.1548
143.61,1.5936
151.69,3.1908
84.434,1.6095
113.46,1.4914
115.87,1.4904
103.71,2.2536
92.873,1.173
91.397,2.6093
169.38,1.9246
115.07,2.7356
96.949,3.3884
144.9,2.6626
150.89,4.4091
152.15,1.3987
99.584,7.1643
85.163,1.4684
64.165,3.9076
75.244,1.6838
115.45,2.9342
105.82,2.1416
43.334,3.4615
115.67,4.345
112.5,1.1248
86.472,1.0901
88.971,4.4199
183.73,1.3636
91.148,1.3611
95.826,1.4527
74.544,2.3607
141.5,3.9363
117.13,1.3027
126.39,2.2969
103.61,1.9105
111.47,1.8402
109.71,2.4049
85.449,1.0453
116.99,1.656
106,1.4605
103.97,2.8897
108.89,1.6175
103.02,2.7756
102.83,6.2811
130.44,3.5322
134.64,1.5521
101.34,1.8891
87.626,3.1659
80.234,8.4165
94.975,2.3481
109.24,1.8395
71.095,1.431
134.5,2.2504
113.89,2.7913
91.013,3.7941
132.12,2.55
99.384,2.6906
119.23,3.4679
60.221,4.0558
122.13,5.8577
110.1,1.4061
133.23,1.4517
89.227,1.3183
110.31,1.6483
157.04,25.043
86.214,3.2583
89.098,2.1419
90.583,1.3962
130.6,2.2612
107,1.4485
103.73,2.6237
146.4,2.2902
128.58,3.3547
103.59,1.7123
55.38,1.2677
118.87,2.8544
91.762,2.513
112.16,1.4585
39.271,2.2479
102.75,1.4536
95.827,3.04
104.88,3.1243
65.588,3.3787
81.218,2.4185
116.82,1.1236
158.5,1.6697
74.342,2.4109
127.88,4.2464
59.042,3.3297
104.16,1.7403
115.87,2.3309
100.21,1.5741
126.48,1.4072
92.548,1.9174
136.12,1.7344
60.913,1.5561
96.131,1.5046
147,1.4686
71.847,2.0664
103.98,2.1847
82.602,3.9189
76.88,4.3753
115.31,2.2789
63.095,3.1769
70.52,3.0258
135.89,1.9861
81.509,2.4844
135.16,2.0868
70.139,2.2936
81.186,1.1249
57.442,3.2603
90.229,1.2037
145.56,2.1816
102.29,1.695
94.375,4.8837
109.8,1.9883
107.66,1.3059
174.35,1.3295
136.67,1.237
92.296,1.1119
142.32,1.2887
90.243,1.278
121.46,2.1359
89.328,1.9241
80.669,2.7244
72.957,4.125
108.82,1.352
155.39,3.162
136.55,2.7454
136,3.4327
90.794,2.4775
94.787,4.6218
103.86,2.3521
97.942,1.9129
149.09,1.9531
110.48,1.4951
97.103,1.5237
93.015,1.3625
124.53,1.289
138.4,2.6483
81.772,1.6213
132.04,2.1272
64.375,3.7057
98.174,2.014
97.37,2.5302
92.33,2.0392
133.24,1.951
93.705,4.6211
120.96,2.0516
98.839,5.927
128.76,3.654
131.62,1.8812
139.57,2.9848
137.4,1.1525
109.3,3.8125
107.22,1.8004
52.214,28.22
91.971,1.25
81.85,5.9953
98.131,2.7841
101.36,6.9118
72.55,2.323
85.327,1.5722
109.47,2.744
72.962,3.7808
92.674,3.4902
101.43,3.0024
96.48,3.094
108.23,1.4356
107.13,2.2314
76.436,2.2696
91.658,2.5275
123.08,1.097
100.17,1.63
132.58,1.3506
130.36,6.0424
79.405,1.7695
80.415,1.5091
105.71,1.9296
109.81,1.8564
134.78,2.3269
89.987,2.1049
108.48,1.2759
98.098,2.578
95.949,1.6782
131.37,3.7725
113.81,1.8278
66.403,3.0515
107.67,1.4813
102.63,3.1054
114.62,4.3049
151.34,1.8909
109.37,2.4911
170.55,1.3187
115.83,1.4719
139.78,3.7172
100.83,6.1844
119.54,1.6644
133.56,1.914
119.28,2.3005
145.92,2.7076
151.63,2.6235
135.26,1.8934
200.28,2.7143
181.65,2.023
111.61,2.0111
95.252,2.4433
71,7.2251
79.247,7.9331
101.69,1.827
103.33,1.2696
89.104,4.1509
70.361,1.1791
106.81,3.6287
103.48,1.7772
138.7,1.5126
105.92,2.0362
72.468,1.5549
102.57,2.5602
115.12,7.4819
67.521,2.7085
119.66,1.5746
166.14,7.1971
67.352,2.9413
66.718,1.9173
79.219,5.9776
82.141,1.4031
98.267,2.8663
70.292,2.6124
125.33,1.4202
126.33,2.3137
100.37,2.6754
207.92,18.877
98.497,2.4553
82.269,1.6089
110.79,2.1062
88.538,3.9255
97.961,3.7746
101.48,6.8021
158.28,2.271
176.11,1.5264
53.483,7.5458
23.673,7.3153
152.52,1.6214
65.763,1.3433
20.591,4.4812
138.44,1.6582
76.647,1.2985
129.27,1.331
176.92,1.8009
100.56,2.8705
185.21,3.8224
113.37,2.4291
86.694,3.8262
77.806,1.1268
53.421,1.5463
108.12,2.1183
75.256,1.7228
77.486,5.2368
100.71,2.3409
77.129,3.7949
61.932,2.8081
131.28,1.6102
109.2,3.8542
63.05,1.8017
72.053,3.6015
52.956,1.3252
62.935,4.4451
85.643,5.0028
103.75,1.5275
70.054,6.9883
81.353,2.0006
69.59,2.3293
94.18,1.559
111.63,2.8046
79.073,2.3491
90.667,6.4828
67.48,2.2973
93.512,4.4188
89.975,1.0925
83.594,2.0352
80.613,3.271
82.209,1.8989
76.21,2.9422
53.771,1.3776
98.804,1.3194
117.59,3.3214
80.735,1.306
67.565,2.0755
68.6,2.0635
103.6,1.855
124.12,3.3269
97.88,7.6212
68.289,6.0236
65.518,1.4579
71.846,1.4554
124.47,3.2303
55.482,2.0752
152.49,16.923
123.96,8.8174
162.02,5.3018
105.18,1.5044
96.127,1.1363
108.54,3.0293
76.122,1.7038
134.18,2.7132
86.458,3.5377
150.9,5.1627
133.36,1.7584
96.41,2.3607
110.47,1.6999
108.01,2.3237
98.486,4.6499
86.369,1.1351
107.65,1.8624
102.56,2.4397
94.737,5.1959
127.36,2.7361
110.42,4.5453
76.184,2.7193
245.44,19.918
150.95,1.3684
113.91,4.6909
96.903,1.809
138.38,2.8921
90.925,4.0751
103.36,1.7828
95.122,2.4751
72.005,2.6432
125.23,4.2763
68.616,2.4595
117.62,1.7462
112.51,3.1842
96.194,1.7525
105.64,2.3225
64.662,2.5166
101.87,5.4247
78.656,4.3765
95.748,1.7261
73.248,3.0524
89.943,8.114
126.08,2.0041
130.26,1.4696
101.92,1.6972
131.56,2.0043
97.178,9.9586
64.601,1.4223
87.3,1.1566
117.4,1.4717
94.828,1.6417
80.828,1.304
79.123,1.4212
150.23,2.0946
93.989,1.2675
79.269,3.9587
128.75,3.3068
115.79,1.5155
123,4.1389
117.5,1.5368
77.334,1.9501
33.013,3.2784
62.961,2.114
69.417,2.3817
105.87,3.3284
94.465,2.4933
117.91,1.2142
137.49,3.0076
86.689,4.947
80.101,1.3187
104.06,1.9976
139.27,1.2814
79.338,4.372
97.428,2.2696
141.24,2.384
127.31,3.4477
104.39,1.4158
108.07,2.1161
106.63,1.4633
127,2.3711
125.52,4.1077
84.161,2.577
157.14,1.5499
123.41,2.4047
128.53,1.956
130.12,1.4213
142.42,1.4134
133.73,3.0939
131.48,4.4262
127.22,2.5259
125.72,2.2183
26.124,5.4444
91.855,1.446
81.216,2.8255
94.651,1.6982
170.28,5.3283
89.46,6.2959
187.52,2.497
113.1,1.6526
